Palette Name,Type,Background,Surface/Card,Primary Accent,Secondary Accent,Text Color
"Cyber Flux","Warm / Cozy",#EDE4E0,#C8DBBE,#9F8772,#665A48,#000000
"Cyber Dusk","Minimal / Clean",#D8D9CF,#EDEDED,#FF8787,#E26868,#000000
"Royal Dusk","Earth / Nature",#FF731D,#FFF7E9,#5F9DF7,#1746A2,#000000
"Crimson Pulse","Warm / Cozy",#3C2317,#628E90,#B4CDE6,#F5EFE6,#FFFFFF
"Crimson Spark","Earth / Nature",#DD5353,#B73E3E,#DBC8AC,#EDDBC0,#FFFFFF
"Velvet Nights","Minimal / Clean",#905E96,#D58BDD,#FF99D7,#FFD372,#FFFFFF
"Crystal Core","Pastel / Soft",#002E94,#083AA9,#E1CEB5,#FFE7CC,#FFFFFF
"Cosmic Storm","Cool / Fresh",#251B37,#372948,#FFCACA,#FFECEF,#FFFFFF
"Shadow Echo","Cool / Fresh",#2192FF,#38E54D,#9CFF2E,#FDFF00,#FFFFFF
"Shadow Flare","Pastel / Soft",#FF577F,#FF884B,#FFD384,#FFF9B0,#000000
"Silver Dusk","Pastel / Soft",#FF74B1,#FFA1CF,#FFD6EC,#A7FFE4,#000000
"Azure Breeze","Cool / Fresh",#06283D,#256D85,#47B5FF,#DFF6FF,#FFFFFF
"Silver Echo","Warm / Cozy",#E1FFB1,#C7F2A4,#B6E388,#FCFFB2,#000000
"Spring Wave","Light Mode",#8BBCCC,#4C6793,#5C2E7E,#000000,#000000
"Forest Pulse","Corporate / Tech",#00FFD1,#31C6D4,#FFFF00,#FF1E1E,#000000
"Pastel Dream","Cool / Fresh",#F8EDE3,#DFD3C3,#D0B8A8,#7D6E83,#000000
"Ocean Vibes","Neon / Cyberpunk",#F96666,#674747,#829460,#EEEEEE,#000000
"Summer Echo","Corporate / Tech",#F5EFE6,#E8DFCA,#AEBDCA,#7895B2,#000000
"Cyber Flux","Earth / Nature",#937DC2,#C689C6,#FFABE1,#FFE6F7,#000000
"Silver Shift","Neon / Cyberpunk",#FFF5E4,#FFE3E1,#FFD1D1,#FF9494,#000000
"Retro Dream","Light Mode",#182747,#562B08,#647E68,#D8D8D8,#FFFFFF
"Silver Aura","Bold / Artistic",#FD841F,#E14D2A,#CD104D,#9C2C77,#000000
"Pastel Nights","Pastel / Soft",#6F38C5,#87A2FB,#ADDDD0,#EEEEEE,#FFFFFF
"Golden Dawn","Minimal / Clean",#FA7070,#FBF2CF,#C6EBC5,#A1C298,#000000
"Ocean Wave","Minimal / Clean",#31E1F7,#400D51,#D800A6,#FF7777,#000000
"Azure Breeze","Neon / Cyberpunk",#FFE9A0,#367E18,#F57328,#CC3636,#000000
"Neon Storm","Earth / Nature",#B1B2FF,#AAC4FF,#D2DAFF,#EEF1FF,#000000
"Royal Nights","Neon / Cyberpunk",#C3F8FF,#ABD9FF,#FFF6BF,#FFEBAD,#000000
"Retro Dream","Bold / Artistic",#181818,#8758FF,#5CB8E4,#F2F2F2,#FFFFFF
"Emerald Dream","Neon / Cyberpunk",#D2001A,#FFDE00,#FFFAE7,#EFEFEF,#FFFFFF
"Cyber Core","Warm / Cozy",#4C0033,#790252,#AF0171,#E80F88,#FFFFFF
"Shadow Storm","Light Mode",#CDF0EA,#F9F9F9,#ECC5FB,#FAF4B7,#000000
"Velvet Dusk","Cool / Fresh",#B7C4CF,#EEE3CB,#D7C0AE,#967E76,#000000
"Vintage Vibes","Warm / Cozy",#25316D,#5F6F94,#97D2EC,#FEF5AC,#FFFFFF
"Crystal Spark","Light Mode",#1C6758,#3D8361,#D6CDA4,#EEF2E6,#FFFFFF
"Forest Realm","Cool / Fresh",#645CAA,#A084CA,#BFACE0,#EBC7E8,#FFFFFF
"Pastel Dawn","Neon / Cyberpunk",#F07DEA,#A460ED,#9FC9F3,#EEEEEE,#000000
"Cosmic Vibes","Earth / Nature",#A7D2CB,#F2D388,#C98474,#874C62,#000000
"Silver Dusk","Corporate / Tech",#7FBCD2,#A5F1E9,#E1FFEE,#FFEEAF,#000000
"Cyber Flare","Earth / Nature",#16213E,#0F3460,#533483,#E94560,#FFFFFF
"Shadow Aura","Neon / Cyberpunk",#F5EDDC,#CFD2CF,#FA9494,#EB1D36,#000000
"Pastel Core","Pastel / Soft",#E3C770,#FECD70,#FFAE6D,#F3E0B5,#000000
"Forest Echo","Cool / Fresh",#FFF5E4,#FFC4C4,#EE6983,#850E35,#000000
"Vintage Echo","Warm / Cozy",#EC7272,#F7A76C,#E0D98C,#C3FF99,#000000
"Golden Horizon","Warm / Cozy",#472D2D,#553939,#704F4F,#A77979,#FFFFFF
"Velvet Breeze","Bold / Artistic",#FDEEDC,#FFD8A9,#F1A661,#E38B29,#000000
"Crimson Dawn","Cool / Fresh",#483838,#42855B,#90B77D,#D2D79F,#FFFFFF
"Cyber Dawn","Corporate / Tech",#B9FFF8,#6FEDD6,#FF9551,#FF4A4A,#000000
"Spring Vibes","Corporate / Tech",#A62349,#D07000,#C55300,#96E5D1,#FFFFFF
"Crystal Shift","Cool / Fresh",#7FB77E,#B1D7B4,#F7F6DC,#FFC090,#000000
"Emerald Flare","Dark Mode",#F94892,#FF7F3F,#FBDF07,#89CFFD,#000000
"Vintage Core","Earth / Nature",#FFF38C,#F0E161,#D9CB50,#C0B236,#000000
"Forest Pulse","Pastel / Soft",#781C68,#319DA0,#FFD39A,#FFF5E1,#FFFFFF
"Velvet Storm","Pastel / Soft",#277BC0,#FFB200,#FFCB42,#FFF4CF,#FFFFFF
"Emerald Echo","Pastel / Soft",#42032C,#D36B00,#E6D2AA,#F1EFDC,#FFFFFF
"Shadow Shift","Warm / Cozy",#293462,#1CD6CE,#FEDB39,#D61C4E,#FFFFFF
"Royal Pulse","Pastel / Soft",#554994,#F675A8,#F29393,#FFCCB3,#FFFFFF
"Forest Vibes","Dark Mode",#AC4425,#224B0C,#C1D5A4,#F0F2B6,#FFFFFF
"Shadow Breeze","Neon / Cyberpunk",#C21010,#E64848,#FFFDE3,#CFE8A9,#FFFFFF
"Summer Frost","Minimal / Clean",#820000,#B9005B,#FF7C7C,#FEE0C0,#FFFFFF
"Spring Spark","Cool / Fresh",#F7ECDE,#E9DAC1,#9ED2C6,#54BAB9,#000000
"Crimson Echo","Dark Mode",#F65A83,#FF87B2,#FFE898,#FFF8BC,#000000
"Shadow Breeze","Warm / Cozy",#FFB3B3,#FFDBA4,#FFE9AE,#C1EFFF,#000000
"Velvet Breeze","Corporate / Tech",#F0EABE,#21E1E1,#3B9AE1,#3120E0,#000000
"Azure Echo","Warm / Cozy",#2A0944,#3FA796,#FEC260,#A10035,#FFFFFF
"Vintage Flare","Warm / Cozy",#002B5B,#2B4865,#256D85,#8FE3CF,#FFFFFF
"Vintage Flux","Warm / Cozy",#FF1E00,#E8F9FD,#59CE8F,#000000,#FFFFFF
"Forest Vibes","Corporate / Tech",#F5E8C7,#ECCCB2,#DEB6AB,#AC7088,#000000
"Tech Breeze","Cool / Fresh",#A66CFF,#9C9EFE,#AFB4FF,#B1E1FF,#000000
"Pastel Horizon","Neon / Cyberpunk",#1C3879,#607EAA,#EAE3D2,#F9F5EB,#FFFFFF
"Summer Nights","Earth / Nature",#100720,#31087B,#FA2FB5,#FFC23C,#FFFFFF
"Royal Breeze","Neon / Cyberpunk",#80558C,#AF7AB3,#CBA0AE,#E4D192,#FFFFFF
"Summer Aura","Light Mode",#FCF8E8,#94B49F,#DF7861,#76549A,#000000
"Retro Dawn","Light Mode",#411530,#D1512D,#F5C7A9,#F5E8E4,#FFFFFF
"Silver Shift","Earth / Nature",#FCE2DB,#FF8FB1,#B270A2,#7A4495,#000000
"Emerald Horizon","Earth / Nature",#B93160,#D75281,#EED180,#FFF89C,#FFFFFF
"Neon Core","Earth / Nature",#EAE509,#7DCE13,#5BB318,#2B7A0B,#000000
"Midnight Dusk","Earth / Nature",#5800FF,#0096FF,#00D7FF,#72FFFF,#FFFFFF
"Autumn Dream","Corporate / Tech",#100F0F,#0F3D3E,#E2DCC8,#F1F1F1,#FFFFFF
"Sunset Wave","Warm / Cozy",#355764,#5A8F7B,#81CACF,#FFEA11,#FFFFFF
"Crimson Frost","Light Mode",#76BA99,#876445,#CA955C,#EDDFB3,#000000
"Velvet Wave","Bold / Artistic",#003865,#EF5B0C,#D4F6CC,#3CCF4E,#FFFFFF
"Tech Aura","Dark Mode",#FEFBF6,#A6D1E6,#7F5283,#3D3C42,#000000
"Royal Frost","Warm / Cozy",#2C3333,#395B64,#A5C9CA,#E7F6F2,#FFFFFF
"Vintage Spark","Cool / Fresh",#FFF9CA,#FFDEB4,#FFB4B4,#B2A4FF,#000000
"Forest Aura","Warm / Cozy",#61481C,#A47E3B,#BF9742,#E6B325,#FFFFFF
"Desert Vibes","Pastel / Soft",#0078AA,#3AB4F2,#F2DF3A,#F6F6F6,#FFFFFF
"Vintage Wave","Warm / Cozy",#293462,#D61C4E,#FEB139,#FFF80A,#FFFFFF
"Royal Wave","Pastel / Soft",#513252,#7A4069,#CA4E79,#FFC18E,#FFFFFF
"Royal Shift","Corporate / Tech",#94B49F,#CEE5D0,#FCF8E8,#ECB390,#000000
"Pastel Flux","Pastel / Soft",#231955,#1F4690,#E8AA42,#FFE5B4,#FFFFFF
"Pastel Realm","Cool / Fresh",#CCD6A6,#DAE2B6,#DFE8CC,#F7EDDB,#000000
"Pastel Horizon","Warm / Cozy",#495C83,#7A86B6,#A8A4CE,#C8B6E2,#FFFFFF
"Golden Shift","Neon / Cyberpunk",#F5EDDC,#CFD2CF,#A2B5BB,#EB1D36,#000000
"Retro Shift","Light Mode",#D9F8C4,#F9F9C5,#FAD9A1,#F37878,#000000
"Pastel Dream","Cool / Fresh",#6E85B7,#B2C8DF,#C4D7E0,#F8F9D7,#000000
"Desert Shift","Corporate / Tech",#898AA6,#C9BBCF,#B7D3DF,#D6EFED,#000000
"Autumn Storm","Bold / Artistic",#66BFBF,#EAF6F6,#FFFFFF,#FF0063,#000000
"Summer Horizon","Neon / Cyberpunk",#ABC9FF,#FFDEDE,#FF8B8B,#EB4747,#000000
"Retro Core","Warm / Cozy",#3330E4,#F637EC,#FBB454,#FAEA48,#FFFFFF
"Summer Dream","Minimal / Clean",#F5F0BB,#C4DFAA,#90C8AC,#73A9AD,#000000
"Autumn Breeze","Warm / Cozy",#377D71,#FBC5C5,#FBA1A1,#8879B0,#FFFFFF
"Vintage Frost","Light Mode",#F0EBE3,#E4DCCF,#7D9D9C,#576F72,#000000
"Shadow Dawn","Corporate / Tech",#937DC2,#C689C6,#E8A0BF,#FCC5C0,#000000
"Velvet Core","Minimal / Clean",#FFE7BF,#FFC4C4,#FF869E,#A10035,#000000
"Midnight Pulse","Warm / Cozy",#2C3639,#3F4E4F,#A27B5C,#DCD7C9,#FFFFFF
"Winter Flux","Cool / Fresh",#610C63,#810955,#EE81B3,#FFF9D7,#FFFFFF
"Tech Nights","Warm / Cozy",#F2D7D9,#D3CEDF,#9CB4CC,#748DA6,#000000
"Sunset Breeze","Earth / Nature",#000000,#1A4D2E,#FF9F29,#FAF3E3,#FFFFFF
"Sunset Vibes","Pastel / Soft",#54BAB9,#18978F,#E9DAC1,#F7ECDE,#000000
"Golden Aura","Neon / Cyberpunk",#DFBB9D,#F7E2D6,#9DD6DF,#A084CF,#000000
"Winter Vibes","Neon / Cyberpunk",#76BA99,#ADCF9F,#CED89E,#FFDCAE,#000000
"Emerald Echo","Earth / Nature",#87805E,#B09B71,#D8CCA3,#EDDFB3,#FFFFFF
"Midnight Frost","Minimal / Clean",#FF7396,#F4E06D,#FFFFDE,#C499BA,#000000
"Sunset Core","Corporate / Tech",#4C3A51,#774360,#B25068,#E7AB79,#FFFFFF
"Winter Dream","Cool / Fresh",#F9F2ED,#3AB0FF,#FFB562,#F87474,#000000
"Retro Shift","Cool / Fresh",#F7EC09,#3EC70B,#3B44F6,#A149FA,#000000
"Tech Flare","Neon / Cyberpunk",#F6E3C5,#A0D995,#6CC4A1,#4CACBC,#000000
"Azure Core","Corporate / Tech",#53BF9D,#F94C66,#BD4291,#FFC54D,#000000
"Silver Core","Neon / Cyberpunk",#1B2430,#51557E,#816797,#D6D5A8,#FFFFFF
"Spring Frost","Warm / Cozy",#D3EBCD,#AEDBCE,#839AA8,#635666,#000000
"Shadow Shift","Neon / Cyberpunk",#FCF8E8,#94B49F,#ECB390,#DF7861,#000000
"Ocean Glow","Dark Mode",#06283D,#1363DF,#47B5FF,#DFF6FF,#FFFFFF
"Cyber Breeze","Cool / Fresh",#1F4690,#3A5BA0,#FFA500,#FFE5B4,#FFFFFF
"Royal Vibes","Corporate / Tech",#F15412,#000000,#34B3F1,#EEEEEE,#FFFFFF
"Cosmic Wave","Dark Mode",#9EB23B,#C7D36F,#FCF9C6,#E0DECA,#000000
"Azure Frost","Cool / Fresh",#CDF0EA,#F9F9F9,#F6C6EA,#FAF4B7,#000000
"Crimson Storm","Warm / Cozy",#FFE6E6,#F2D1D1,#DAEAF1,#C6DCE4,#000000
"Summer Glow","Bold / Artistic",#BDF2D5,#4B5D67,#3C2C3E,#FF06B7,#000000
"Vintage Glow","Pastel / Soft",#F6FBF4,#F5DF99,#5FD068,#4B8673,#000000
"Retro Shift","Bold / Artistic",#990000,#FF5B00,#D4D925,#FFEE63,#FFFFFF
"Golden Vibes","Neon / Cyberpunk",#7C3E66,#F2EBE9,#A5BECC,#243A73,#FFFFFF
"Winter Core","Minimal / Clean",#FEF9A7,#FAC213,#F77E21,#D61C4E,#000000
"Emerald Vibes","Bold / Artistic",#37E2D5,#590696,#C70A80,#FBCB0A,#000000
"Spring Frost","Pastel / Soft",#FFCC8F,#FFDAAF,#A760FF,#CA82FF,#000000
"Midnight Realm","Minimal / Clean",#371B58,#4C3575,#5B4B8A,#7858A6,#FFFFFF
"Shadow Frost","Pastel / Soft",#C2DED1,#ECE5C7,#CDC2AE,#354259,#000000
"Winter Core","Pastel / Soft",#F47C7C,#EF9F9F,#FAD4D4,#FFF2F2,#000000
"Velvet Frost","Cool / Fresh",#E9D5CA,#827397,#4D4C7D,#363062,#000000
"Ocean Breeze","Cool / Fresh",#293462,#F24C4C,#EC9B3B,#F7D716,#FFFFFF
"Ocean Horizon","Cool / Fresh",#FFE3A9,#FFC3C3,#FF8C8C,#FF5D5D,#000000
"Winter Vibes","Light Mode",#809A6F,#A25B5B,#CC9C75,#D5D8B5,#000000
"Summer Dawn","Neon / Cyberpunk",#242F9B,#646FD4,#9BA3EB,#DBDFFD,#FFFFFF
"Silver Dream","Minimal / Clean",#F4BFBF,#FFD9C0,#FAF0D7,#8CC0DE,#000000
"Desert Spark","Corporate / Tech",#00FFAB,#14C38E,#B8F1B0,#E3FCBF,#000000
"Forest Flare","Warm / Cozy",#92B4EC,#FFFFFF,#FFE69A,#FFD24C,#000000
"Cyber Glow","Neon / Cyberpunk",#2E0249,#570A57,#A91079,#F806CC,#FFFFFF
"Autumn Dusk","Light Mode",#9A86A4,#B1BCE6,#B7E5DD,#F1F0C0,#000000
"Shadow Dusk","Warm / Cozy",#2F8F9D,#3BACB6,#82DBD8,#B3E8E5,#FFFFFF
"Vintage Breeze","Cool / Fresh",#F73D93,#16003B,#413F42,#7F8487,#FFFFFF
"Cosmic Vibes","Earth / Nature",#7D1E6A,#EEB0B0,#FFE59D,#BDE6F1,#FFFFFF
"Autumn Spark","Earth / Nature",#6A67CE,#947EC3,#B689C0,#EEF3D2,#FFFFFF
"Summer Dawn","Pastel / Soft",#15133C,#73777B,#EC994B,#F1EEE9,#FFFFFF
"Royal Horizon","Cool / Fresh",#5F7161,#6D8B74,#EFEAD8,#D0C9C0,#FFFFFF
"Ocean Frost","Earth / Nature",#F9CEEE,#F9F3EE,#CCF3EE,#97C4B8,#000000
"Cosmic Glow","Neon / Cyberpunk",#541690,#FF4949,#FF8D29,#FFCD38,#FFFFFF
"Velvet Shift","Neon / Cyberpunk",#764AF1,#9772FB,#F2F2F2,#F32424,#FFFFFF
"Neon Shift","Neon / Cyberpunk",#EB5353,#F9D923,#36AE7C,#187498,#000000
"Sunset Frost","Light Mode",#FFEF82,#EFD345,#BABD42,#82954B,#000000
"Retro Echo","Dark Mode",#68A7AD,#99C4C8,#E5CB9F,#EEE4AB,#000000
"Emerald Pulse","Bold / Artistic",#E8F9FD,#79DAE8,#0AA1DD,#2155CD,#000000
"Silver Frost","Dark Mode",#112B3C,#205375,#F66B0E,#EFEFEF,#FFFFFF
"Cosmic Aura","Pastel / Soft",#C4DDFF,#7FB5FF,#001D6E,#FEE2C5,#000000
"Autumn Flare","Cool / Fresh",#F9EBC8,#FEFBE7,#DAE5D0,#A0BCC2,#000000
"Summer Storm","Corporate / Tech",#251D3A,#2A2550,#E04D01,#FF7700,#FFFFFF
"Forest Frost","Bold / Artistic",#006E7F,#F8CB2E,#EE5007,#B22727,#FFFFFF
"Royal Wave","Earth / Nature",#446A46,#82A284,#E4AEC5,#FFC4DD,#FFFFFF
"Midnight Flare","Corporate / Tech",#E0D8B0,#FCFFE7,#DEA057,#CE9461,#000000
"Golden Horizon","Light Mode",#F8ECD1,#DEB6AB,#AC7D88,#85586F,#000000
"Velvet Core","Neon / Cyberpunk",#AB46D2,#FF6FB5,#55D8C1,#FCF69C,#FFFFFF
"Ocean Flux","Earth / Nature",#A85CF9,#5534A5,#4B7BE5,#6FDFDF,#000000
"Tech Dawn","Light Mode",#B4FF9F,#F9FFA4,#FFD59E,#FFA1A1,#000000
"Summer Nights","Corporate / Tech",#E9EFC0,#B4E197,#83BD75,#4E944F,#000000
"Golden Realm","Neon / Cyberpunk",#005555,#069A8E,#A1E3D8,#F7FF93,#FFFFFF
"Golden Breeze","Neon / Cyberpunk",#125B50,#F8B400,#FAF5E4,#FF6363,#FFFFFF
"Ocean Echo","Minimal / Clean",#EDE6DB,#417D7A,#1D5C63,#1A3C40,#000000
"Cosmic Dream","Earth / Nature",#E9D5DA,#827397,#4D4C7D,#363062,#000000
"Golden Glow","Minimal / Clean",#001E6C,#035397,#E8630A,#FCD900,#FFFFFF
"Silver Frost","Cool / Fresh",#8E3200,#A64B2A,#D7A86E,#FFEBC1,#FFFFFF
"Midnight Vibes","Bold / Artistic",#40DFEF,#B9F8D3,#FFFBE7,#E78EA9,#000000
"Autumn Frost","Cool / Fresh",#383838,#066163,#CDBE78,#F2F2F2,#FFFFFF
"Silver Shift","Corporate / Tech",#143F6B,#F55353,#FEB139,#F6F54D,#FFFFFF
"Crimson Pulse","Warm / Cozy",#9FC088,#E8C07D,#CC704B,#614124,#000000
"Tech Horizon","Corporate / Tech",#06113C,#FF8C32,#DDDDDD,#EEEEEE,#FFFFFF
"Neon Frost","Warm / Cozy",#E6BA95,#FAFDD6,#E4E9BE,#A2B38B,#000000
"Retro Flux","Light Mode",#FF5F00,#B20600,#00092C,#EEEEEE,#000000
"Golden Spark","Corporate / Tech",#F1DDBF,#525E75,#78938A,#92BA92,#000000
"Sunset Core","Pastel / Soft",#FFEEEE,#FFF6EA,#F7E9D7,#EBD8C3,#000000
"Royal Shift","Dark Mode",#4700D8,#9900F0,#F900BF,#FF85B3,#FFFFFF
"Shadow Dream","Warm / Cozy",#247881,#43919B,#30AADD,#00FFC6,#FFFFFF
"Pastel Nights","Corporate / Tech",#FFD36E,#FFF56D,#99FFCD,#9FB4FF,#000000
"Neon Frost","Cool / Fresh",#006778,#0093AB,#00AFC1,#FFD124,#FFFFFF
"Shadow Echo","Cool / Fresh",#22577E,#5584AC,#95D1CC,#FAFFAF,#FFFFFF
"Tech Horizon","Warm / Cozy",#333C83,#F24A72,#FDAF75,#EAEA7F,#FFFFFF
"Autumn Core","Minimal / Clean",#8FBDD3,#E4D1B9,#BE8C63,#A97155,#000000
"Desert Echo","Pastel / Soft",#B6FFCE,#F6FFA4,#FDD7AA,#FFA8A8,#000000
"Golden Spark","Cool / Fresh",#8D8DAA,#DFDFDE,#F7F5F2,#F56D91,#000000
"Autumn Dawn","Dark Mode",#733C3C,#8479E1,#B4ECE3,#FFF8D5,#FFFFFF
"Retro Realm","Cool / Fresh",#FD5D5D,#FF8080,#FFF7BC,#C0EDA6,#000000
"Cyber Dusk","Light Mode",#FBD6D2,#F190B7,#CE49BF,#A63EC5,#000000
"Summer Core","Neon / Cyberpunk",#FF6B6B,#FFD93D,#6BCB77,#4D96FF,#000000
"Sunset Shift","Bold / Artistic",#3A3845,#F7CCAC,#C69B7B,#826F66,#FFFFFF
"Vintage Realm","Dark Mode",#FAD9E6,#E4AEC5,#5F7464,#243D25,#000000
"Silver Dream","Dark Mode",#46244C,#712B75,#C74B50,#D49B54,#FFFFFF
"Pastel Aura","Light Mode",#557B83,#39AEA9,#A2D5AB,#E5EFC1,#FFFFFF
"Royal Dream","Earth / Nature",#F7E2E2,#61A4BC,#5B7DB1,#1A132F,#000000
"Neon Dream","Pastel / Soft",#97DBAE,#C3E5AE,#F1E1A6,#F4BBBB,#000000
"Winter Horizon","Warm / Cozy",#DAB88B,#F3E9DD,#FDF6EC,#B7CADB,#000000
"Royal Dusk","Corporate / Tech",#332FD0,#9254C8,#E15FED,#6EDCD9,#FFFFFF
"Crimson Dawn","Light Mode",#180A0A,#711A75,#F10086,#F582A7,#FFFFFF
"Forest Dusk","Light Mode",#062C30,#05595B,#E2D784,#F5F5F5,#FFFFFF
"Crystal Aura","Pastel / Soft",#6FB2D2,#85C88A,#EBD671,#EEEEEE,#000000
"Cyber Spark","Warm / Cozy",#4D77FF,#56BBF1,#5EE6EB,#F2FA5A,#FFFFFF
"Azure Dusk","Bold / Artistic",#1B1A17,#F0A500,#E45826,#E6D5B8,#FFFFFF
"Forest Storm","Minimal / Clean",#F6E7D8,#F68989,#C65D7B,#874356,#000000
"Velvet Glow","Corporate / Tech",#F4FCD9,#C5D8A4,#BB9981,#534340,#000000
"Royal Vibes","Warm / Cozy",#0E3EDA,#F473B9,#FFBDE6,#FFDDEE,#FFFFFF
"Winter Nights","Dark Mode",#0E185F,#2FA4FF,#00FFDD,#E8FFC2,#FFFFFF
"Desert Glow","Pastel / Soft",#630606,#890F0D,#E83A14,#D9CE3F,#FFFFFF
"Desert Breeze","Cool / Fresh",#E2DEA9,#D18CE0,#ECA6A6,#EEEEEE,#000000
"Retro Dream","Cool / Fresh",#019267,#00C897,#FFD365,#FDFFA9,#FFFFFF
"Winter Storm","Warm / Cozy",#EFFFFD,#B8FFF9,#85F4FF,#42C2FF,#000000
"Winter Glow","Cool / Fresh",#AD8B73,#CEAB93,#E3CAA5,#FFFBE9,#000000
"Cyber Echo","Dark Mode",#5463FF,#ECECEC,#FFC300,#FF1818,#FFFFFF
"Crimson Dawn","Warm / Cozy",#533E85,#488FB1,#4FD3C4,#C1F8CF,#FFFFFF
"Autumn Shift","Bold / Artistic",#9ADCFF,#FFF89A,#FFB2A6,#FF8AAE,#000000
"Shadow Horizon","Warm / Cozy",#151D3B,#D82148,#6EBF8B,#DADBBD,#FFFFFF
"Pastel Nights","Light Mode",#051367,#2D31FA,#5D8BF4,#DFF6FF,#FFFFFF
"Sunset Dream","Warm / Cozy",#F7F7F7,#FFB72B,#FFE61B,#B5FE83,#000000
"Velvet Spark","Pastel / Soft",#EEEDDE,#E0DDAA,#203239,#141E27,#000000
"Crystal Realm","Minimal / Clean",#5902EC,#E04DB0,#F2C9E1,#FFFA4D,#FFFFFF
"Ocean Spark","Dark Mode",#1C0A00,#361500,#603601,#CC9544,#FFFFFF
"Crimson Pulse","Bold / Artistic",#FFD32D,#008E89,#085E7D,#084594,#000000
"Summer Echo","Pastel / Soft",#65C18C,#C1F4C5,#FFBED8,#FF7BA9,#000000
"Winter Flux","Corporate / Tech",#E5E3C9,#B4CFB0,#94B49F,#789395,#000000
"Shadow Dream","Bold / Artistic",#573391,#357C3C,#EF6D6D,#FFE6AB,#FFFFFF
"Neon Dawn","Earth / Nature",#139487,#86C6F4,#FFF1CE,#D29D2B,#FFFFFF
"Emerald Core","Warm / Cozy",#BFFFF0,#F0FFC2,#FFE4C0,#FFBBBB,#000000
"Pastel Breeze","Dark Mode",#495371,#74959A,#98B4AA,#F1E0AC,#FFFFFF
"Sunset Vibes","Neon / Cyberpunk",#1C658C,#398AB9,#D8D2CB,#EEEEEE,#FFFFFF
"Royal Dusk","Dark Mode",#524A4E,#FDEFF4,#FFC0D3,#FF5C8D,#FFFFFF
"Midnight Core","Warm / Cozy",#03045E,#00B4D8,#90E0EF,#CAF0F8,#FFFFFF
"Winter Realm","Pastel / Soft",#362706,#464E2E,#ACB992,#E9E5D6,#FFFFFF
"Desert Glow","Bold / Artistic",#21325E,#3E497A,#F1D00A,#F0F0F0,#FFFFFF
"Ocean Echo","Bold / Artistic",#6A5495,#ED5EDD,#8BDB81,#E7ED9B,#FFFFFF
"Cosmic Dawn","Warm / Cozy",#BB6464,#CDB699,#C3DBD9,#C8F2EF,#FFFFFF
"Crimson Vibes","Minimal / Clean",#7882A4,#C0A080,#D1D1D1,#EFEFEF,#000000
"Pastel Vibes","Cool / Fresh",#2C3333,#395B64,#2666CF,#F5F2E7,#FFFFFF
"Autumn Glow","Corporate / Tech",#8A39E1,#9C51E0,#B667F1,#ECC488,#FFFFFF
"Ocean Wave","Minimal / Clean",#F76E11,#FF9F45,#FFBC80,#FC4F4F,#000000
"Midnight Flare","Cool / Fresh",#FBF8F1,#F7ECDE,#E9DAC1,#54BAB9,#000000
"Desert Aura","Earth / Nature",#D3ECA7,#A1B57D,#B33030,#19282F,#000000
"Pastel Horizon","Corporate / Tech",#FFEDDB,#EDCDBB,#E3B7A0,#BF9270,#000000
"Emerald Realm","Dark Mode",#313552,#B8405E,#2EB086,#EEE6CE,#FFFFFF
"Midnight Glow","Minimal / Clean",#219F94,#C1DEAE,#F2F5C8,#E8E8A6,#FFFFFF
"Shadow Horizon","Corporate / Tech",#323232,#FA4EAB,#FE83C6,#FFF2F9,#FFFFFF
"Autumn Dawn","Earth / Nature",#FDEBF7,#FBCAFF,#FFADF0,#FC28FB,#000000
"Pastel Realm","Bold / Artistic",#655D8A,#7897AB,#D885A3,#FDCEB9,#FFFFFF
"Spring Vibes","Light Mode",#1572A1,#9AD0EC,#EFDAD7,#E3BEC6,#FFFFFF
"Vintage Flux","Earth / Nature",#1A1A40,#270082,#7A0BC0,#FA58B6,#FFFFFF
"Velvet Breeze","Light Mode",#F9E4D4,#D67D3E,#9C0F48,#470D21,#000000
"Spring Realm","Neon / Cyberpunk",#C0D8C0,#F5EEDC,#DD4A48,#ECB390,#000000
"Forest Wave","Warm / Cozy",#F3C5C5,#C1A3A3,#886F6F,#694E4E,#000000
"Midnight Glow","Warm / Cozy",#041562,#11468F,#DA1212,#EEEEEE,#FFFFFF
"Summer Flare","Bold / Artistic",#FFE162,#FF6464,#91C483,#EEEEEE,#000000
"Shadow Shift","Corporate / Tech",#E60965,#F94892,#FFA1C9,#FBE5E5,#FFFFFF
"Shadow Frost","Neon / Cyberpunk",#632626,#9D5353,#BF8B67,#DACC96,#FFFFFF
"Ocean Frost","Pastel / Soft",#000000,#5800FF,#E900FF,#FFC600,#FFFFFF
"Silver Spark","Warm / Cozy",#24A19C,#FAEEE7,#325288,#D96098,#FFFFFF
"Forest Dream","Earth / Nature",#6867AC,#A267AC,#CE7BB0,#FFBCD1,#FFFFFF
"Winter Flare","Warm / Cozy",#FF008E,#D22779,#612897,#0C1E7F,#FFFFFF
"Midnight Horizon","Cool / Fresh",#96CEB4,#FFEEAD,#D9534F,#FFAD60,#000000
"Crystal Dusk","Earth / Nature",#4C0027,#570530,#750550,#980F5A,#FFFFFF
"Retro Glow","Minimal / Clean",#FF6363,#FFAB76,#FFFDA2,#BAFFB4,#000000
"Cyber Glow","Minimal / Clean",#8946A6,#B762C1,#EA99D5,#FFCDDD,#FFFFFF
